,race,lsat,zfygpa,DOB_yr,zgpa,fulltime,fam_inc,age,gender,parttime,Dropout,pass_bar,tier,gpa
17902,0.0,40.0,-0.37,69.0,-0.98,1.0,5.0,-62.0,0,0.0,0,1.0,5.0,0
17903,0.0,37.0,0.63,69.0,0.55,1.0,4.0,-67.0,0,0.0,0,1.0,4.0,0
17904,0.0,44.0,-1.56,69.0,-1.06,1.0,3.0,-62.0,0,0.0,0,1.0,6.0,0
17905,0.0,35.5,-0.61,59.0,-0.92,2.0,3.0,-52.0,0,1.0,0,1.0,3.0,0
17906,0.0,41.0,1.53,60.0,1.33,1.0,3.0,-53.0,0,0.0,0,1.0,3.0,0
17907,0.0,41.0,-0.59,69.0,-0.45,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
17909,0.0,39.0,1.25,69.0,1.39,1.0,2.0,-62.0,0,0.0,0,1.0,3.0,0
17910,0.0,31.0,-0.89,69.0,-0.8,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,0
17911,1.0,31.0,-1.75,69.0,-1.43,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,0
17912,0.0,35.0,0.39,66.0,0.06,1.0,4.0,-59.0,0,0.0,0,1.0,4.0,0
17913,0.0,30.0,-0.1,70.0,-0.34,1.0,3.0,-63.0,1,0.0,0,1.0,2.0,0
17914,0.0,43.0,1.15,46.0,0.96,1.0,3.0,-39.0,0,0.0,0,1.0,5.0,0
17915,0.0,35.0,-1.17,63.0,-1.13,1.0,3.0,-56.0,0,0.0,0,1.0,4.0,0
17917,0.0,35.0,0.2,67.0,0.87,1.0,4.0,-60.0,1,0.0,0,1.0,6.0,0
17918,0.0,35.0,0.28,66.0,0.26,1.0,3.0,-59.0,0,0.0,0,1.0,5.0,0
17920,0.0,31.0,1.18,66.0,0.6,1.0,3.0,-64.0,0,0.0,0,1.0,3.0,0
17921,0.0,32.0,0.37,68.0,0.57,1.0,5.0,-61.0,0,0.0,0,1.0,3.0,0
17923,0.0,36.0,-1.04,59.0,-0.87,1.0,3.0,-52.0,1,0.0,0,1.0,6.0,0
17924,0.0,35.0,-0.03,69.0,0.6,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,0
17925,0.0,34.0,-0.54,62.0,-0.24,1.0,4.0,-55.0,0,0.0,0,1.0,5.0,0
17926,0.0,32.0,0.51,69.0,-0.22,1.0,2.0,-62.0,0,0.0,0,1.0,2.0,0
17927,0.0,35.0,0.56,69.0,0.34,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
17928,0.0,37.0,0.19,67.0,-0.62,1.0,4.0,-60.0,0,0.0,0,1.0,3.0,0
17929,0.0,39.0,-0.38,69.0,-1.23,1.0,5.0,-62.0,0,0.0,0,1.0,4.0,0
17930,0.0,41.0,0.92,68.0,0.44,1.0,4.0,-61.0,0,0.0,0,1.0,5.0,0
17931,0.0,28.0,0.49,68.0,0.94,2.0,3.0,-66.0,0,1.0,0,1.0,2.0,0
17933,1.0,29.7,-0.85,68.0,-1.23,1.0,4.0,-61.0,1,0.0,0,1.0,4.0,0
17934,0.0,40.0,0.5,69.0,0.07,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
17935,0.0,33.0,0.68,67.0,0.64,1.0,4.0,-60.0,0,0.0,0,1.0,4.0,0
17936,1.0,32.5,1.46,68.0,0.91,1.0,3.0,-61.0,0,0.0,0,1.0,4.0,0
17937,0.0,42.0,-1.39,66.0,-0.38,1.0,1.0,-59.0,0,0.0,0,1.0,3.0,0
17938,0.0,32.0,-0.74,69.0,-0.62,1.0,3.0,-62.0,1,0.0,0,1.0,2.0,0
17940,0.0,43.0,-1.01,68.0,-1.28,1.0,3.0,-61.0,0,0.0,0,1.0,4.0,0
17941,0.0,40.0,0.45,69.0,-0.23,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,0
17942,0.0,31.0,-0.44,68.0,-0.82,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,0
17944,0.0,37.0,-0.49,69.0,-0.12,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,0
17945,0.0,41.0,0.86,54.0,0.55,1.0,1.0,-47.0,1,0.0,0,1.0,3.0,0
17946,0.0,31.0,0.27,68.0,0.55,1.0,4.0,-61.0,0,0.0,0,1.0,2.0,0
17947,0.0,47.0,0.86,64.0,0.88,1.0,2.0,-57.0,1,0.0,0,1.0,5.0,0
17948,0.0,38.0,0.51,69.0,0.39,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,0
17949,0.0,35.0,-0.28,58.0,-0.62,1.0,4.0,-56.0,1,0.0,0,1.0,3.0,0
17950,0.0,35.0,-0.1,65.0,0.17,1.0,3.0,-58.0,0,0.0,0,1.0,5.0,0
17951,0.0,39.0,-1.64,69.0,-1.3,1.0,4.0,-67.0,1,0.0,0,1.0,3.0,0
17952,0.0,43.0,0.19,62.0,0.55,1.0,2.0,-55.0,0,0.0,0,1.0,4.0,0
17954,0.0,31.5,-0.02,63.0,-0.63,1.0,4.0,-56.0,1,0.0,0,0.0,3.0,0
17955,0.0,40.0,0.35,69.0,0.32,1.0,3.0,-62.0,0,0.0,0,1.0,5.0,0
17956,0.0,31.0,-0.32,68.0,-0.81,1.0,4.0,-61.0,0,0.0,0,1.0,2.0,0
17957,0.0,41.0,-0.68,67.0,-0.85,1.0,4.0,-60.0,1,0.0,0,1.0,4.0,0
17958,0.0,37.0,-0.37,69.0,-0.69,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,0
17959,0.0,34.0,0.71,67.0,0.85,1.0,3.0,-60.0,0,0.0,0,1.0,4.0,0
17960,0.0,40.0,0.51,64.0,1.13,1.0,2.0,-57.0,1,0.0,0,1.0,5.0,0
17961,0.0,41.0,1.66,60.0,1.9,1.0,4.0,-53.0,1,0.0,0,1.0,4.0,0
17962,1.0,39.0,-0.02,65.0,0.3,1.0,3.0,-58.0,0,0.0,0,1.0,5.0,0
17963,1.0,27.0,-0.75,65.0,-1.06,1.0,1.0,-63.0,0,0.0,0,0.0,4.0,0
17964,0.0,33.0,0.61,69.0,0.11,1.0,4.0,-67.0,0,0.0,0,1.0,2.0,0
17965,0.0,36.0,-0.43,67.0,-1.03,1.0,4.0,-60.0,1,0.0,0,1.0,6.0,0
17966,0.0,42.0,-0.14,67.0,0.11,2.0,4.0,-60.0,0,1.0,0,1.0,6.0,0
17967,0.0,40.0,1.24,62.0,1.31,1.0,4.0,-55.0,1,0.0,0,1.0,5.0,0
17968,0.0,38.5,-0.45,66.0,-0.29,1.0,4.0,-59.0,1,0.0,0,1.0,5.0,0
17969,0.0,44.0,0.05,69.0,-0.11,1.0,4.0,-62.0,0,0.0,0,1.0,6.0,0
17971,0.0,29.0,-0.44,68.0,-0.22,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,0
17972,0.0,36.0,-0.61,69.0,-0.68,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,0
17973,0.0,35.0,0.07,69.0,0.29,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,0
17974,1.0,32.5,-1.25,69.0,-0.81,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,0
17975,0.0,44.0,-0.43,67.0,-0.23,1.0,3.0,-60.0,0,0.0,0,1.0,3.0,0
17976,0.0,39.5,-0.53,68.0,-0.24,1.0,3.0,-61.0,0,0.0,0,1.0,4.0,0
17977,0.0,39.0,-0.38,59.0,-0.74,1.0,4.0,-52.0,0,0.0,0,1.0,4.0,0
17978,0.0,33.0,0.17,67.0,0.17,1.0,3.0,-60.0,0,0.0,0,1.0,5.0,0
17979,0.0,31.5,-0.65,68.0,-0.93,1.0,3.0,-66.0,0,0.0,0,1.0,3.0,0
17980,1.0,33.0,-1.92,69.0,-1.5,1.0,3.0,-62.0,0,0.0,0,0.0,3.0,0
17981,0.0,45.0,0.64,68.0,-0.1,1.0,3.0,-61.0,0,0.0,0,1.0,4.0,0
17982,0.0,38.0,0.14,68.0,0.53,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,0
17983,1.0,38.0,-0.45,67.0,-0.27,1.0,5.0,-60.0,1,0.0,0,1.0,5.0,0
17984,0.0,37.0,-0.11,69.0,-0.23,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
17985,0.0,42.0,1.05,69.0,0.62,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
17986,1.0,32.0,-1.02,67.0,-1.33,1.0,3.0,-65.0,1,0.0,0,1.0,4.0,0
17987,0.0,32.0,-1.26,69.0,-1.02,1.0,4.0,-62.0,1,0.0,0,1.0,2.0,0
17988,0.0,34.5,-0.03,54.0,-0.64,1.0,2.0,-47.0,0,0.0,0,1.0,3.0,0
17989,0.0,32.0,0.37,69.0,-0.1,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,0
17990,0.0,41.0,0.34,67.0,0.35,1.0,4.0,-60.0,0,0.0,0,1.0,3.0,0
17991,0.0,35.0,0.76,64.0,0.94,1.0,4.0,-57.0,1,0.0,0,1.0,3.0,0
17992,0.0,38.0,0.7,67.0,0.89,1.0,4.0,-60.0,0,0.0,0,1.0,3.0,0
17993,0.0,40.0,-1.82,67.0,-1.27,1.0,4.0,-65.0,0,0.0,0,1.0,4.0,0
17994,0.0,34.0,-2.51,67.0,-1.5,1.0,4.0,-60.0,0,0.0,0,1.0,2.0,0
17996,0.0,40.0,0.14,67.0,0.57,1.0,3.0,-60.0,0,0.0,0,1.0,4.0,0
17997,0.0,38.0,0.96,66.0,0.3,1.0,3.0,-59.0,0,0.0,0,1.0,4.0,0
17999,0.0,36.0,-0.94,69.0,-1.32,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
18000,0.0,39.0,-0.9,53.0,-0.09,1.0,3.0,-46.0,1,0.0,0,1.0,4.0,0
18001,0.0,34.0,-1.27,67.0,-1.48,1.0,3.0,-60.0,1,0.0,0,1.0,2.0,0
18002,1.0,26.0,-1.57,69.0,-1.58,1.0,5.0,-67.0,1,0.0,0,0.0,4.0,0
18003,1.0,34.0,-0.47,69.0,0.01,1.0,2.0,-62.0,1,0.0,0,1.0,3.0,0
18004,1.0,31.0,-1.46,49.0,-1.34,2.0,2.0,-42.0,0,1.0,0,0.0,3.0,0
18005,0.0,34.0,-0.5,69.0,-1.41,1.0,4.0,-62.0,1,0.0,0,0.0,3.0,0
18006,1.0,35.0,-1.23,69.0,-1.41,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,0
18007,0.0,46.0,-0.21,66.0,-0.46,1.0,4.0,-59.0,0,0.0,0,1.0,6.0,0
18008,1.0,29.0,-0.28,69.0,-0.06,1.0,4.0,-62.0,0,0.0,0,1.0,2.0,0
18009,0.0,34.5,-0.2,68.0,-0.63,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,0
18010,0.0,34.0,1.28,69.0,0.76,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,0
18011,0.0,35.0,0.38,69.0,0.22,2.0,4.0,-62.0,1,1.0,0,1.0,4.0,0
18012,0.0,42.0,-0.4,67.0,-0.12,1.0,4.0,-60.0,0,0.0,0,1.0,4.0,0
18013,0.0,47.0,-0.43,69.0,-1.3,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,0
18014,0.0,41.0,0.49,69.0,0.38,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,0
18015,0.0,35.0,0.45,68.0,0.09,1.0,3.0,-66.0,0,0.0,0,1.0,3.0,0
18016,0.0,41.0,1.01,68.0,0.66,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,0
18017,0.0,38.0,-0.02,68.0,-0.23,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,0
18018,0.0,33.0,-1.03,63.0,-1.15,2.0,3.0,-56.0,1,1.0,0,1.0,3.0,0
18019,0.0,36.0,-0.41,69.0,-0.96,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,0
18020,0.0,38.0,-1.23,68.0,-0.86,1.0,5.0,-61.0,0,0.0,0,1.0,5.0,0
18021,0.0,35.0,-1.14,68.0,-0.08,1.0,4.0,-61.0,0,0.0,0,1.0,5.0,0
18022,0.0,36.5,0.3,67.0,0.54,1.0,4.0,-60.0,0,0.0,0,1.0,3.0,0
18023,1.0,25.0,-1.14,69.0,-1.47,1.0,4.0,-62.0,0,0.0,0,0.0,2.0,0
18024,0.0,37.0,-0.7,68.0,-0.77,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,0
18025,0.0,37.5,-0.54,65.0,-0.51,2.0,4.0,-58.0,0,1.0,0,1.0,5.0,0
18026,0.0,39.0,1.43,63.0,1.16,1.0,4.0,-56.0,1,0.0,0,1.0,3.0,0
18027,0.0,29.5,0.22,65.0,-0.23,1.0,1.0,-58.0,0,0.0,0,1.0,2.0,0
18028,0.0,27.5,1.45,67.0,0.87,1.0,4.0,-60.0,1,0.0,0,1.0,3.0,0
18029,0.0,40.0,1.13,68.0,1.17,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,0
18030,0.0,45.0,0.35,69.0,0.49,1.0,3.0,-62.0,0,0.0,0,1.0,4.0,0
18031,0.0,40.0,-0.42,68.0,-0.44,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,0
18032,0.0,31.5,-0.44,68.0,-0.17,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,0
18033,1.0,35.0,-0.62,64.0,-0.9,1.0,2.0,-57.0,0,0.0,0,1.0,4.0,0
18034,0.0,40.0,-0.38,68.0,0.17,2.0,3.0,-61.0,1,1.0,0,1.0,3.0,0
18035,0.0,34.0,0.6,62.0,0.95,1.0,4.0,-55.0,1,0.0,0,1.0,2.0,0
18036,0.0,33.0,0.08,68.0,0.36,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,0
18037,0.0,43.0,1.4,64.0,1.2,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,0
18038,0.0,27.0,-0.44,66.0,-0.73,2.0,5.0,-64.0,1,1.0,0,1.0,3.0,0
18039,0.0,32.0,0.94,69.0,0.85,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,0
18040,0.0,31.0,-0.93,68.0,-0.43,1.0,3.0,-66.0,1,0.0,0,1.0,3.0,0
18041,1.0,31.0,-1.8,69.0,-0.85,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,0
18042,0.0,30.0,-0.09,68.0,-0.61,1.0,3.0,-61.0,0,0.0,0,1.0,3.0,0
18043,0.0,34.0,0.9,66.0,0.83,1.0,3.0,-59.0,0,0.0,0,1.0,2.0,0
18044,0.0,41.0,0.13,69.0,-0.66,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,0
18045,1.0,39.0,-0.25,68.0,-0.65,1.0,3.0,-61.0,1,0.0,0,1.0,5.0,0
18047,0.0,39.0,0.4,68.0,0.13,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,0
18048,0.0,40.0,-0.6,66.0,-0.63,1.0,3.0,-59.0,1,0.0,0,1.0,4.0,0
18049,0.0,36.0,0.57,49.0,0.13,1.0,4.0,-42.0,1,0.0,0,1.0,4.0,0
18051,0.0,33.5,-0.37,68.0,-1.69,1.0,4.0,-61.0,1,0.0,0,1.0,4.0,0
18052,0.0,31.0,-1.66,64.0,-0.95,1.0,3.0,-57.0,1,0.0,0,1.0,5.0,0
18053,0.0,35.0,0.3,52.0,0.19,1.0,3.0,-45.0,0,0.0,0,1.0,5.0,0
18054,0.0,40.0,0.97,68.0,1.06,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,0
18055,0.0,42.0,-0.62,69.0,-1.13,1.0,3.0,-62.0,1,0.0,0,0.0,3.0,0
18056,0.0,32.0,0.56,59.0,1.89,2.0,3.0,-52.0,1,1.0,0,1.0,3.0,0
18057,0.0,33.0,-0.4,67.0,-0.63,1.0,4.0,-60.0,0,0.0,0,1.0,3.0,0
18059,0.0,32.0,-0.94,67.0,-1.8,1.0,3.0,-60.0,0,0.0,0,1.0,2.0,0
18060,0.0,38.0,0.27,69.0,0.42,1.0,5.0,-62.0,1,0.0,0,1.0,4.0,0
18061,0.0,39.0,-1.05,69.0,-1.4,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,0
18062,0.0,35.0,-0.09,68.0,-0.51,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,0
18063,0.0,17.5,-0.58,50.0,-1.38,1.0,2.0,-48.0,0,0.0,0,1.0,1.0,0
18064,0.0,34.0,-0.55,64.0,0.43,2.0,4.0,-62.0,1,1.0,0,1.0,2.0,0
18065,0.0,24.0,-1.04,62.0,-0.78,1.0,3.0,-55.0,0,0.0,0,1.0,3.0,0
18066,0.0,39.0,-0.39,69.0,-1.25,1.0,4.0,-62.0,0,0.0,0,0.0,4.0,0
18067,1.0,20.0,-1.81,46.0,-1.8,1.0,3.0,-44.0,0,0.0,0,0.0,4.0,0
18068,0.0,38.0,0.41,69.0,-0.28,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,0
18069,0.0,36.0,-0.71,63.0,-1.12,1.0,3.0,-56.0,0,0.0,0,1.0,4.0,0
18070,0.0,33.0,0.41,69.0,0.3,1.0,5.0,-62.0,0,0.0,0,1.0,2.0,0
18071,1.0,36.0,1.25,68.0,1.33,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,0
18072,0.0,38.0,0.48,69.0,0.31,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,0
18073,0.0,38.0,0.12,56.0,0.07,1.0,3.0,-49.0,1,0.0,0,1.0,4.0,0
18074,0.0,41.0,1.22,69.0,1.03,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,0
18075,0.0,38.0,-0.18,56.0,-1.07,1.0,3.0,-54.0,0,0.0,0,1.0,3.0,0
18076,1.0,32.0,0.46,68.0,0.09,1.0,2.0,-61.0,1,0.0,0,1.0,1.0,0
18077,0.0,36.0,-1.19,68.0,-0.97,1.0,5.0,-61.0,0,0.0,0,1.0,3.0,0
18078,1.0,27.0,0.05,67.0,-0.33,1.0,4.0,-60.0,0,0.0,0,1.0,3.0,0
18079,0.0,38.0,0.48,67.0,0.65,1.0,4.0,-61.0,0,0.0,0,0.0,3.0,0
18080,0.0,31.0,-0.34,68.0,-0.36,1.0,3.0,-61.0,0,0.0,0,1.0,3.0,0
18081,1.0,29.0,-0.04,67.0,-0.32,1.0,4.0,-60.0,0,0.0,0,1.0,3.0,0
18082,0.0,37.0,0.15,69.0,-0.25,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,0
18084,1.0,27.0,0.44,62.0,0.25,1.0,4.0,-55.0,1,0.0,0,1.0,1.0,0
18085,0.0,41.0,-0.46,68.0,0.14,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,0
18086,1.0,36.0,-1.61,69.0,-1.69,1.0,1.0,-62.0,0,0.0,0,1.0,4.0,0
18088,0.0,47.0,0.78,68.0,0.0,1.0,4.0,-61.0,1,0.0,0,1.0,5.0,0
18089,1.0,29.0,-0.57,58.0,-1.02,1.0,2.0,-51.0,0,0.0,0,1.0,3.0,0
18090,0.0,35.0,0.88,60.0,1.27,1.0,2.0,-58.0,0,0.0,0,1.0,3.0,0
18091,0.0,33.0,0.06,67.0,0.1,1.0,3.0,-60.0,0,0.0,0,1.0,2.0,0
18092,1.0,29.0,-0.11,59.0,-0.41,1.0,4.0,-52.0,0,0.0,0,1.0,4.0,0
18093,0.0,39.0,0.68,69.0,0.95,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
18094,0.0,36.0,-0.54,59.0,-0.51,1.0,4.0,-52.0,0,0.0,0,1.0,3.0,0
18095,0.0,36.0,1.37,69.0,1.36,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,0
18096,1.0,36.0,-0.56,60.0,-1.06,1.0,2.0,-53.0,0,0.0,0,1.0,4.0,0
18097,0.0,42.0,0.8,67.0,-0.34,2.0,3.0,-60.0,0,1.0,0,1.0,4.0,0
18098,0.0,33.0,0.47,69.0,0.28,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,0
18099,0.0,36.0,0.33,67.0,0.03,1.0,3.0,-65.0,0,0.0,0,1.0,3.0,0
18100,0.0,39.0,0.82,68.0,0.19,1.0,3.0,-61.0,0,0.0,0,1.0,3.0,0
18101,0.0,38.5,-0.31,65.0,-0.41,1.0,3.0,-58.0,0,0.0,0,1.0,3.0,0
18102,0.0,40.0,0.3,58.0,0.41,1.0,4.0,-51.0,0,0.0,0,1.0,4.0,0
18103,0.0,39.0,-0.76,52.0,-1.18,1.0,5.0,-45.0,0,0.0,0,1.0,4.0,0
18104,0.0,37.0,-0.62,68.0,-1.03,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,0
18105,1.0,35.0,-1.28,57.0,-1.63,1.0,1.0,-50.0,1,0.0,0,1.0,5.0,0
18106,0.0,39.0,0.72,64.0,0.36,1.0,3.0,-57.0,0,0.0,0,1.0,6.0,0
18107,0.0,35.0,1.73,68.0,1.22,1.0,3.0,-61.0,0,0.0,0,1.0,5.0,0
18108,0.0,40.0,-0.61,57.0,-0.61,1.0,3.0,-50.0,0,0.0,0,1.0,5.0,0
18109,1.0,33.0,-0.84,59.0,-1.41,1.0,3.0,-52.0,0,0.0,0,1.0,2.0,0
18110,0.0,40.0,0.34,68.0,0.33,1.0,3.0,-61.0,0,0.0,0,1.0,3.0,0
18111,1.0,18.0,-0.04,59.0,-0.56,1.0,3.0,-52.0,1,0.0,0,1.0,1.0,0
18112,0.0,37.0,1.59,54.0,1.67,1.0,4.0,-52.0,0,0.0,0,1.0,3.0,0
18113,0.0,42.0,1.0,54.0,1.02,1.0,3.0,-47.0,0,0.0,0,1.0,4.0,0
18114,0.0,32.5,0.23,68.0,-0.24,1.0,4.0,-61.0,1,0.0,0,1.0,2.0,0
18115,0.0,34.0,-0.05,68.0,0.28,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,0
18116,1.0,27.5,-0.52,68.0,-1.07,1.0,3.0,-61.0,0,0.0,0,1.0,3.0,0
18117,0.0,42.0,1.19,67.0,1.48,1.0,3.0,-60.0,0,0.0,0,1.0,3.0,0
18118,1.0,36.0,-2.14,68.0,-2.28,1.0,2.0,-61.0,0,0.0,0,1.0,5.0,0
18119,0.0,38.0,0.97,69.0,1.32,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
18120,1.0,34.5,-0.83,62.0,-1.75,2.0,2.0,-60.0,0,1.0,0,1.0,5.0,0
18121,0.0,37.0,-0.54,69.0,-0.93,1.0,3.0,-67.0,0,0.0,0,1.0,3.0,0
18122,1.0,32.0,-0.81,69.0,-1.04,1.0,2.0,-62.0,0,0.0,0,0.0,4.0,0
18123,0.0,31.5,-0.83,63.0,-0.58,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,0
18124,0.0,42.0,-0.69,67.0,-0.23,1.0,3.0,-60.0,0,0.0,0,1.0,4.0,0
18125,0.0,39.0,0.41,69.0,0.52,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
18127,0.0,33.0,-1.44,57.0,-1.34,1.0,2.0,-50.0,0,0.0,0,1.0,3.0,0
18128,0.0,38.0,-0.73,69.0,-0.79,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,0
18129,0.0,42.0,0.07,69.0,0.31,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,0
18130,0.0,46.0,-1.03,67.0,-1.26,1.0,3.0,-61.0,0,0.0,0,1.0,5.0,0
18131,0.0,39.0,0.07,68.0,0.04,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,0
18132,0.0,34.0,0.25,57.0,0.0,2.0,2.0,-50.0,1,1.0,0,1.0,3.0,0
18133,0.0,32.0,-0.96,63.0,-1.31,1.0,4.0,-56.0,0,0.0,0,1.0,3.0,0
18134,1.0,20.0,-1.02,70.0,-1.23,1.0,3.0,-63.0,1,0.0,0,0.0,3.0,0
18135,0.0,40.0,0.21,50.0,-0.19,2.0,3.0,-43.0,0,1.0,0,1.0,4.0,0
18137,0.0,44.0,0.45,63.0,0.44,1.0,4.0,-56.0,0,0.0,0,1.0,5.0,0
18138,1.0,35.5,0.66,66.0,1.47,1.0,4.0,-64.0,1,0.0,0,1.0,4.0,0
18139,0.0,33.0,-0.59,67.0,-0.02,1.0,5.0,-60.0,0,0.0,0,1.0,5.0,0
18140,0.0,42.0,1.24,69.0,1.06,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,0
18141,0.0,39.0,0.12,68.0,0.42,1.0,4.0,-66.0,1,0.0,0,1.0,3.0,0
18142,0.0,29.0,-1.59,67.0,-1.49,1.0,5.0,-60.0,1,0.0,0,1.0,3.0,0
18143,1.0,35.0,-0.44,68.0,-1.06,1.0,4.0,-61.0,1,0.0,0,0.0,3.0,0
18144,0.0,33.0,0.65,60.0,0.32,1.0,3.0,-53.0,0,0.0,0,1.0,1.0,0
18145,0.0,42.0,1.42,69.0,1.72,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,0
18146,1.0,38.0,-0.52,67.0,-0.51,1.0,4.0,-60.0,0,0.0,0,1.0,5.0,0
18147,0.0,40.0,0.49,68.0,0.01,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,0
18148,0.0,26.7,1.82,66.0,1.91,1.0,2.0,-59.0,0,0.0,0,1.0,1.0,0
18149,1.0,32.0,-0.59,67.0,-0.81,1.0,3.0,-60.0,1,0.0,0,1.0,3.0,0
18151,0.0,34.0,0.61,69.0,1.19,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,0
18152,0.0,31.0,0.04,67.0,-0.1,1.0,4.0,-60.0,0,0.0,0,0.0,2.0,0
18153,1.0,33.0,0.51,69.0,-0.08,1.0,2.0,-62.0,1,0.0,0,1.0,5.0,0
18154,0.0,35.0,0.17,69.0,0.95,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,0
18155,0.0,36.0,-0.8,69.0,-0.95,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,0
18156,1.0,41.0,0.26,68.0,0.85,1.0,2.0,-61.0,1,0.0,0,1.0,5.0,0
18157,1.0,42.0,-2.16,65.0,-1.88,1.0,3.0,-58.0,0,0.0,0,0.0,4.0,0
18158,0.0,35.0,0.73,68.0,0.7,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,0
18160,0.0,26.5,0.39,68.0,0.13,1.0,4.0,-61.0,1,0.0,0,0.0,3.0,0
18162,0.0,38.0,1.53,60.0,0.42,1.0,4.0,-53.0,0,0.0,0,1.0,4.0,0
18164,1.0,41.0,0.37,58.0,-0.14,1.0,2.0,-56.0,0,0.0,0,1.0,3.0,0
18165,0.0,35.0,0.31,67.0,0.0,1.0,4.0,-60.0,0,0.0,0,1.0,2.0,0
18166,0.0,46.0,1.7,67.0,0.98,1.0,4.0,-60.0,0,0.0,0,1.0,4.0,0
18167,0.0,43.0,0.23,65.0,0.49,1.0,2.0,-58.0,0,0.0,0,1.0,4.0,0
18168,0.0,29.0,0.77,69.0,-0.04,1.0,4.0,-62.0,0,0.0,0,1.0,2.0,0
18169,1.0,31.0,-0.93,68.0,-1.49,1.0,3.0,-61.0,1,0.0,0,1.0,2.0,0
18170,0.0,37.0,1.17,68.0,1.17,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,0
18171,0.0,34.0,-0.83,63.0,-1.06,1.0,3.0,-56.0,1,0.0,0,1.0,3.0,0
18172,0.0,30.0,-0.79,58.0,-1.06,1.0,3.0,-51.0,0,0.0,0,1.0,2.0,0
18173,1.0,37.0,-0.97,68.0,-0.71,1.0,2.0,-66.0,0,0.0,0,1.0,3.0,0
18174,0.0,24.0,0.46,66.0,0.35,1.0,4.0,-64.0,0,0.0,0,1.0,5.0,0
18175,1.0,31.0,-0.52,68.0,-0.7,1.0,4.0,-61.0,1,0.0,0,1.0,4.0,0
18176,0.0,37.0,-0.29,68.0,-0.46,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,0
